image_path,real_class,pred_gemini-2.0-flash-lite
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/baby_s_000377.png,baby,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/infant_s_000596.png,baby,Whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/baby_s_000217.png,baby,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/baby_s_000571.png,baby,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/bell_pepper_s_000398.png,sweet_pepper,Sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/sweet_pepper_s_000704.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/bell_pepper_s_000415.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/bell_pepper_s_000818.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/bell_pepper_s_000165.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/sweet_pepper_s_001156.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/sweet_pepper_s_001630.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/bell_pepper_s_000978.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/sweet_pepper_s_001793.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/bell_pepper_s_000944.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_truck_s_000708.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_s_000139.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_truck_s_001628.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_s_001780.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_truck_s_000244.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_s_001970.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_s_001757.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_truck_s_000287.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_s_000313.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_truck_s_000495.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_000741.png,woman,woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_002156.png,woman,Woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_000755.png,woman,Woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_000219.png,woman,woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/woman_s_000029.png,woman,Woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_001113.png,woman,Man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/bachelor_girl_s_000528.png,woman,Woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_000386.png,woman,woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_001073.png,woman,Woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_002208.png,woman,Woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/adam_s_002297.png,man,Man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/man_s_000089.png,man,
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/adam_s_002095.png,man,
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/abel_s_000720.png,man,
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/abel_s_000091.png,man,
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/man_s_002305.png,man,
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/adam_s_002297.png,man,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/man_s_000089.png,man,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/adam_s_002095.png,man,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/abel_s_000720.png,man,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/abel_s_000091.png,man,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/man_s_002305.png,man,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/adam_s_000655.png,man,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/adam_s_002297.png,man,Man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/man_s_000089.png,man,Man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/adam_s_002095.png,man,Man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/abel_s_000720.png,man,Man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/abel_s_000091.png,man,man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/man_s_002305.png,man,Man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/adam_s_000655.png,man,Man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/abel_s_000085.png,man,man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/cain_s_001387.png,man,Man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/man_s_000248.png,man,Man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/wardrobe/armoire_s_000147.png,wardrobe,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/wardrobe/closet_s_002342.png,wardrobe,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/wardrobe/wardrobe_s_002110.png,wardrobe,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/wardrobe/armoire_s_000153.png,wardrobe,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/wardrobe/closet_s_002430.png,wardrobe,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/wardrobe/wardrobe_s_000920.png,wardrobe,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/wardrobe/wardrobe_s_000934.png,wardrobe,Wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/wardrobe/wardrobe_s_001394.png,wardrobe,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/wardrobe/closet_s_000025.png,wardrobe,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/wardrobe/wardrobe_s_001169.png,wardrobe,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_000875.png,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000033.png,snail,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_000261.png,snail,Worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000769.png,snail,Snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/garden_snail_s_001564.png,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/brown_snail_s_000264.png,snail,Snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_002489.png,snail,Snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_001802.png,snail,Snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/helix_pomatia_s_000351.png,snail,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/snail/snail_s_001547.png,snail,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000204.png,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001126.png,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/built_in_bed_s_002033.png,bed,Bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bunk_s_000414.png,bed,wardrobe
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000589.png,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_002605.png,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001318.png,bed,Bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000990.png,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_001330.png,bed,bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bed/bed_s_000984.png,bed,Bed
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000209.png,fox,Fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/fox_s_000786.png,fox,Fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000962.png,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/fox_s_000976.png,fox,Fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_001473.png,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000779.png,fox,Fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000037.png,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_002146.png,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/red_fox_s_000745.png,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/fox/fox_s_001473.png,fox,fox
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/serengeti_s_001987.png,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_000981.png,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_002614.png,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/serengeti_s_002295.png,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_000956.png,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/serengeti_s_001978.png,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/serengeti_s_002726.png,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_000567.png,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_000201.png,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/plain/field_s_000573.png,plain,plain
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_000659.png,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_000671.png,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/panthera_pardus_s_000832.png,leopard,Leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_000665.png,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_001590.png,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_000856.png,leopard,Leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_001037.png,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_001023.png,leopard,Leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_000473.png,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/leopard/leopard_s_000301.png,leopard,leopard
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/baleen_whale_s_001799.png,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/rorqual_s_000399.png,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/whale_s_001387.png,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/right_whale_s_002149.png,whale,Whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/right_whale_s_000004.png,whale,Whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/whale_s_000338.png,whale,Whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/whalebone_whale_s_000019.png,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/fin_whale_s_001662.png,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/bowhead_s_000303.png,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/whale/right_whale_s_000372.png,whale,whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rosebush_s_001781.png,rose,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rosebush_s_001024.png,rose,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/mountain_rose_s_001073.png,rose,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/mountain_rose_s_001067.png,rose,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rose_s_000599.png,rose,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rosebush_s_000892.png,rose,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rose_s_001888.png,rose,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rose_s_000214.png,rose,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rose_s_001917.png,rose,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rose/rose_s_001724.png,rose,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/desk_phone_s_000215.png,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_set_s_000017.png,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_set_s_000003.png,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_set_s_000995.png,telephone,Telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_set_s_000759.png,telephone,Telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_s_000103.png,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_s_000856.png,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_set_s_001123.png,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/phone_s_000663.png,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/telephone/telephone_s_001369.png,telephone,telephone
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimpanzee_s_000313.png,chimpanzee,Chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimp_s_000145.png,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimp_s_000151.png,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimp_s_000637.png,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimpanzee_s_000893.png,chimpanzee,Chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimp_s_000409.png,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimpanzee_s_001227.png,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimpanzee_s_000663.png,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimpanzee_s_000105.png,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/chimpanzee/chimpanzee_s_001582.png,chimpanzee,chimpanzee
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_002725.png,poppy,rose
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_000126.png,poppy,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_001238.png,poppy,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_002080.png,poppy,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_001589.png,poppy,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_000683.png,poppy,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_000330.png,poppy,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_000495.png,poppy,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_002335.png,poppy,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/poppy/poppy_s_001166.png,poppy,poppy
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/table/breakfast_table_s_001305.png,table,table
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/table/breakfast_table_s_000741.png,table,table
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/table/table_s_002646.png,table,table
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/table/table_s_000051.png,table,table
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/table/table_s_002875.png,table,table
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/table/breakfast_table_s_000796.png,table,table
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/table/table_s_002685.png,table,table
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/table/breakfast_table_s_000219.png,table,table
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/table/table_s_002444.png,table,table
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/table/table_s_003160.png,table,table
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/worm/proboscis_worm_s_000103.png,worm,Worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/worm/tapeworm_s_000157.png,worm,snail
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/worm/nemertean_s_000092.png,worm,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/worm/nematode_s_001594.png,worm,Worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/worm/nematode_worm_s_000251.png,worm,Rocket
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/worm/ascaris_lumbricoides_s_000158.png,worm,Worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/worm/worm_s_001570.png,worm,worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/worm/planarian_s_000107.png,worm,Worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/worm/helminth_s_000559.png,worm,Worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/worm/roundworm_s_000511.png,worm,Worm
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rocket/intercontinental_ballistic_missile_s_000538.png,rocket,rocket
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rocket/icbm_s_000090.png,rocket,Rocket
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rocket/rocket_s_000245.png,rocket,rocket
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rocket/ballistic_missile_s_001679.png,rocket,rocket
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rocket/multistage_rocket_s_000099.png,rocket,Rocket
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rocket/test_rocket_s_000488.png,rocket,rocket
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rocket/minuteman_s_000650.png,rocket,rocket
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rocket/step_rocket_s_000961.png,rocket,rocket
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rocket/research_rocket_s_000089.png,rocket,rocket
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/rocket/step_rocket_s_000949.png,rocket,rocket
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bicycle/bike_s_001767.png,bicycle,bicycle
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bicycle/bicycle_s_002237.png,bicycle,bicycle
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bicycle/safety_bike_s_001087.png,bicycle,Bicycle
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bicycle/cycle_s_000068.png,bicycle,bicycle
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bicycle/bicycle_s_000408.png,bicycle,Bicycle
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bicycle/safety_bike_s_000158.png,bicycle,bicycle
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bicycle/ordinary_bicycle_s_000161.png,bicycle,bicycle
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bicycle/bicycle_s_000781.png,bicycle,bicycle
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bicycle/bike_s_002118.png,bicycle,bicycle
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/bicycle/safety_bicycle_s_001322.png,bicycle,bicycle
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/infant_s_000192.png,baby,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/baby_s_002010.png,baby,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/baby_s_002776.png,baby,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/infant_s_000623.png,baby,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/infant_s_001529.png,baby,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/infant_s_000179.png,baby,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/baby_s_000377.png,baby,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/infant_s_000596.png,baby,Whale
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/baby_s_000217.png,baby,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/baby/baby_s_000571.png,baby,baby
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/bell_pepper_s_000398.png,sweet_pepper,Sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/sweet_pepper_s_000704.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/bell_pepper_s_000415.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/bell_pepper_s_000818.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/bell_pepper_s_000165.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/sweet_pepper_s_001156.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/sweet_pepper_s_001630.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/bell_pepper_s_000978.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/sweet_pepper_s_001793.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/sweet_pepper/bell_pepper_s_000944.png,sweet_pepper,sweet_pepper
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_truck_s_000708.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_s_000139.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_truck_s_001628.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_s_001780.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_truck_s_000244.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_s_001970.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_s_001757.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_truck_s_000287.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_s_000313.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/pickup_truck/pickup_truck_s_000495.png,pickup_truck,pickup_truck
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_000741.png,woman,woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_002156.png,woman,Woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_000755.png,woman,Woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_000219.png,woman,woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/woman_s_000029.png,woman,Woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_001113.png,woman,Man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/bachelor_girl_s_000528.png,woman,Woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_000386.png,woman,woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_001073.png,woman,Woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/woman/black_woman_s_002208.png,woman,Woman
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/adam_s_002297.png,man,Man
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/man_s_000089.png,man,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/adam_s_002095.png,man,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/abel_s_000720.png,man,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/abel_s_000091.png,man,None
/Users/jdieguez/Documents/master/TFM/code/cifar-fs/test/man/man_s_002305.png,man,None
